player_id,simulated_install_prob,simulated_d7_retention,simulated_first_pay_prob,simulated_ltv30
P00293,0.6250884844045932,0.637073620704796,0.37812682145052556,291.09335351887603
P00623,0.5012126553421259,0.5270116282727065,0.385569350174839,297.84584425603794
P00664,0.616518424360648,0.5808661728600129,0.36674657436832186,295.9071954361138
P00160,0.5430880261909088,0.450164986595348,0.3190180123978412,314.6985981600135
P00205,0.7856535170101178,0.5664089281705174,0.4486629871031988,272.58933291571066
P00054,0.7211804452460411,0.47185606972890204,0.4855290818102645,271.69943810045197
P00556,0.48685931673427607,0.4935621373591204,0.2214910540188737,328.5338754023706
P00665,0.49045953016396987,0.5694145575337902,0.29344724594515526,304.7523589100664
P00604,0.7878711855810263,0.3602773279974314,0.19369354413920864,345.39538850614053
P00222,0.6745489423367982,0.6484937990312201,0.27053954358195853,303.10112578811976
P00516,0.565231500043769,0.6481848059061723,0.29855323196795375,293.3792832811413
P00097,0.7151156644485281,0.355938761699232,0.18108345845954113,340.9805594293139
P00014,0.6271189615516936,0.46524299667030133,0.46070436118503605,262.40356434695894
P00212,0.7413266167404615,0.5894900894092857,0.24009327131644465,302.93582520311617
P00515,0.6529680053122819,0.5482237648751378,0.3238859795129181,286.49747522922223
P00087,0.8112966654372749,0.613543409455036,0.4295676473159895,253.38379450232173
P00004,0.595324825011534,0.5202688602944152,0.384974026463317,270.79704219042713
P00796,0.4979448463551668,0.6204999589217215,0.2684546589201252,289.38681847448083
P00357,0.6865854888282839,0.3635686869347449,0.2296319617796491,319.59668443418224
P00440,0.608979297193531,0.6081841394692231,0.24960415136816355,293.36237015626256
P00237,0.6574646845414762,0.4972023766579289,0.24241781312279698,298.744838715941
P00463,0.6488683393866974,0.5595472026702508,0.42632689418393743,249.6848791268838
P00211,0.7318310823509254,0.3612234201567592,0.466388082785334,254.84082119696205
P00437,0.5373776391658445,0.6421575097912053,0.27807104384943576,274.2654480804971
P00382,0.7654391694566163,0.3819244698420909,0.27349557604053343,294.24797315845376
P00626,0.6646476876513852,0.4868392331105996,0.36930564901763596,261.5869449994151
P00184,0.6810674995822472,0.5307744423182805,0.527199268732575,220.86191822669522
P00393,0.5332215731570413,0.43119943040854347,0.4807193663198986,239.3103056358414
P00580,0.5409817342990147,0.6664487300627365,0.21325228089670734,281.3827623297411
P00281,0.49740306354889424,0.6556309722347389,0.5302865610858981,207.8846410441183
P00167,0.6163313421176111,0.48524655683655005,0.28200116270692893,278.66152164791885
P00010,0.5704466153014811,0.5511779046051068,0.4139461777591205,241.40617958093014
P00286,0.7493523607148824,0.4751717773535281,0.44890237257193427,238.52517403183046
P00140,0.6028556847832162,0.39439979617453286,0.533108137943513,225.45314147349282
P00707,0.7661782061233968,0.6239346432713047,0.5229519201741342,206.57665164242061
P00049,0.7536414331117689,0.49392581521673257,0.42687202906697075,239.11960197913038
P00116,0.4790900572061364,0.6344590696202701,0.3152585103576465,249.86978398841487
P00773,0.7770488714602375,0.595204165733868,0.2239213896350134,273.97325270832647
P00260,0.7076744893143729,0.4301321794033418,0.5265988188681563,215.86574051515072
P00134,0.5197124464442392,0.5897658609018576,0.3979885692912755,232.2083483312902
P00659,0.59220550826432,0.6621500863002114,0.2697757123981882,254.53304828302265
P00445,0.7443978653513356,0.6765929413624828,0.26237993193461123,254.92038419368888
P00158,0.7685751610103098,0.5883616616408417,0.2604920609734426,262.04059937204204
P00467,0.7988873042600565,0.5986269210695084,0.46419379791783266,212.8781258157342
P00157,0.7397130864267395,0.6315609615718698,0.22649090655052542,263.75525250279986
P00193,0.7377824996420626,0.5964557899315002,0.36251374767476474,232.64707211083635
P00589,0.5690279177335624,0.5832953013809298,0.39576941527443965,225.48110060563263
P00802,0.4767553365326721,0.6373283609571292,0.39083843725218015,220.57777576822699
P00031,0.5446442839493527,0.3775994129270453,0.4897258566296942,217.41847156180256
P00784,0.7039666864032278,0.6345700806561128,0.39844599143376513,214.99040525992615
P00498,0.4697421685209052,0.48496090630567645,0.4791175863408319,207.35949853456245
P00507,0.7038435919154508,0.36643849735653106,0.24497706337273722,270.9772382486643
P00245,0.49985837167539354,0.6243680905770472,0.2985598101116911,236.65163993675398
P00398,0.7745050180934738,0.56019653714738,0.2449889754971993,254.32802024588355
P00647,0.5711636721384223,0.4014775969147954,0.4509224520035008,217.70367190069956
P00506,0.5463569338163632,0.412744437571655,0.3736168780619914,233.8901571934344
P00090,0.7450755708583174,0.4169875810466129,0.5329383460615342,194.43825481356902
P00242,0.5520465995871862,0.40190584965332976,0.47620663389965534,206.01071873430314
P00124,0.5115056148666409,0.5698465728769595,0.22856837588451379,249.6663721528651
P00481,0.5141635902533723,0.3593501055266503,0.5160015630757206,199.33258937943845
P00752,0.8085082295240107,0.46849412019684683,0.4163695133842078,213.48071285896162
P00423,0.47459815506437153,0.5033957260896902,0.18590155924806764,264.27728591292924
P00307,0.5455190537719818,0.4794723094417991,0.2865777114184648,241.4278507333067
P00227,0.7202717072989323,0.4530843273929503,0.4246993372516131,206.21114443419418
P00600,0.5667293886243366,0.626758529750783,0.25207535847339063,228.90331244086525
P00660,0.5994590193096813,0.552610387555176,0.49987742195500495,176.7727929254247
P00693,0.5714533875367489,0.568714594550501,0.49703832965000616,175.45740382948196
P00487,0.651012518682167,0.48437830093228107,0.546986239576271,168.86369943292914
P00729,0.6275146355245729,0.37463317474863944,0.20155199832928028,257.44112305144654
P00295,0.7896263180244854,0.5077419349739289,0.4566215885339319,186.5036574867467
P00548,0.7222368158344051,0.45909574493836636,0.5354086618550855,171.71820903847498
P00328,0.815272698569244,0.6867151707073004,0.4882138735610108,162.9156202424691
P00523,0.816713048999766,0.4362369248891613,0.39824315420052836,197.44318110338028
P00706,0.48401620488671665,0.6924182219867867,0.26316654971207354,207.24338273558106
P00230,0.6069144683226361,0.39513038767428416,0.4715047889334006,182.3706895053599
P00086,0.7442257143680693,0.5251146936317406,0.3992295495405777,184.91946954977684
P00674,0.5614766305884027,0.5386023020890935,0.47735683005510937,165.51590017754071
P00451,0.537406418787931,0.4988227363262011,0.5165330229911884,159.12774214554236
P00058,0.47078597011984386,0.4227845604345471,0.1966986927495114,238.936673865748
P00053,0.6329283779250837,0.4741710035960888,0.5127020699869036,160.81353008682063
P00433,0.7519196009320411,0.5624009912671389,0.2981983603442731,201.01577407557016
P00630,0.5437140827607052,0.5334239070741821,0.27701112830355734,207.02462110093416
P00511,0.66920211544843,0.522862843514147,0.5425360832177113,144.7837355776526
P00183,0.7402864149391526,0.6452877670041518,0.4577638499260396,153.79255241813382
P00241,0.7232180505817829,0.3864301980320536,0.36223151541715004,193.29150784181616
P00015,0.48929580856979304,0.3836557637837756,0.3561371762419599,194.31133383677616
P00050,0.5227214445157677,0.6339002056816556,0.46951127600857206,142.49678553377626
P00418,0.5103935721021887,0.644332563010142,0.39907042848306296,154.8553137663302
P00687,0.45857849982234905,0.6697401580530389,0.4519076803940756,139.5692056791617
P00279,0.5026873206822452,0.36841581488897734,0.5045366565060445,150.2214825046279
P00112,0.7058915605869066,0.6454064489410644,0.538071283996824,118.9404694954157
P00302,0.5120606021926151,0.6413775739281935,0.40970379185572603,148.57126277581557
P00533,0.5138785712073919,0.3562406562736608,0.27142873002376133,204.4995376719378
P00680,0.5114201131408417,0.5933606212706628,0.21966445879921256,193.09535063526673
P00420,0.5285170740029514,0.35158430069066504,0.19621736144634191,218.2150587432173
P00401,0.5727781198141857,0.4280420348183928,0.40013290347823416,163.1158441179632
P00441,0.7368819542186882,0.6737328703428858,0.3169380058603711,161.90544151531893
P00156,0.7974312315953356,0.42068170797920507,0.5150704032591424,134.86474049568426
P00077,0.6975434128218901,0.6041184638695827,0.3236323311176394,163.8129247980395
P00042,0.7937702856272606,0.5330776697132665,0.48638944509479487,130.32749677052098
P00152,0.513313142598449,0.4623911597900288,0.5434320974999134,122.36143941220473
P00671,0.493185311462099,0.4974676754473517,0.3576620468722685,162.37865597302593
P00075,0.6592173546436023,0.570706792128149,0.4176031661589805,140.13558544969914
P00697,0.5557146420102453,0.6291714440241594,0.2670645035815549,168.77726605656045
P00632,0.45531428954566006,0.6223479380304519,0.3224084745142184,156.07186851781378
P00414,0.7222687179911174,0.557732488365783,0.24122246189136928,179.2325003058835
P00792,0.5685159194111988,0.5400616754148596,0.3359057518983914,158.6007182611218
P00345,0.4573164563723916,0.6737863626141107,0.37949497498113394,136.46564200805892
P00108,0.6262676351388787,0.4887026678466466,0.2378961265179118,182.676297082387
P00720,0.6665741187318572,0.4148134082550282,0.3254326432447614,165.49867152077252
P00374,0.7083429417408948,0.4343092777287225,0.2453201404015432,180.804810485953
P00424,0.717367925117891,0.495759701016097,0.2944596854061178,164.169529986992
P00057,0.4753348090031477,0.6181586068864298,0.5408988224902206,94.85697317997597
P00673,0.6702113056240424,0.5751841592641711,0.36015511445419834,140.25230679952418
P00100,0.5646241505347174,0.6490733953811053,0.49651246121251086,99.74889941793359
P00094,0.5971380184532693,0.42534062633992836,0.452810617676153,127.41306716543582
P00381,0.7027290434134144,0.38515121771423516,0.30296736599891994,165.46647176341855
P00583,0.7248688514979895,0.5074200881650655,0.5358780050577056,100.86947410063296
P00338,0.5386085983962781,0.4676152468223038,0.24414216509939413,172.13628940291156
P00642,0.4646370875930647,0.48776605566781245,0.3405706342987216,139.3533258919407
P00253,0.45899176110320067,0.5411606226021135,0.3129445070882483,140.34326698857726
P00202,0.6823607864511174,0.581906009877768,0.2285368407461007,156.42652370590383
P00248,0.47445354541509616,0.6492822698875077,0.29004206295431256,135.58809176898717
P00391,0.7720103747815996,0.5697849703767721,0.3103267594065321,137.38211428954895
P00365,0.5270404943874825,0.548794073368877,0.3587840843537854,126.99690995451783
P00155,0.507298866747641,0.4763069053971089,0.35492285045349337,132.26091166129055
P00238,0.5250480090101166,0.5534397423617609,0.18725050687576303,164.6678708752452
P00297,0.6575312718785018,0.48299858994729783,0.42407586215276355,115.03604085160359
P00484,0.7731703897764647,0.5497014543240073,0.5120357323820452,86.85682012179313
P00383,0.62873124777827,0.505107778291251,0.2945046973107717,138.30326726417294
P00311,0.5086927179976154,0.3733410852162044,0.43490965504236595,113.50920417096064
P00536,0.46527560681336333,0.42332538140041703,0.3530256241095722,128.26860746199245
P00304,0.7892915796646911,0.501689406163495,0.18647633809222708,159.71043565096278
P00455,0.536399225835997,0.4057142052042732,0.414713868304304,113.1888122651811
P00587,0.8183973557470887,0.6899307212853332,0.3130338941137354,110.62539051530436
P00760,0.6395342450059356,0.42045987641759,0.20503094085856394,156.0425579086476
P00549,0.457421687998491,0.5708497849262306,0.31047890526394856,113.3571830684298
P00519,0.7837266514487005,0.420532918719169,0.19756221711919017,152.10254008034303
P00711,0.715393483749099,0.521857042125721,0.18493209214536105,143.41557381817418
P00453,0.4829271895589603,0.524138000611527,0.26050578673528607,122.8394503984042
P00024,0.7348966605201368,0.492347821569257,0.4297255119257786,83.29610525278873
P00801,0.607778611308819,0.6937332826013851,0.22974942972535722,111.37884378077192
P00594,0.6334972707893853,0.6785312525880343,0.18989017819971504,117.88071564276885
P00287,0.783503137885448,0.39038473309097127,0.42949341666165625,83.78306627627326
P00578,0.6051153818389352,0.3683590320018542,0.41290824809764837,88.52971323557978
P00161,0.718299366634457,0.5847542332000981,0.3432660235218641,85.62190248053736
P00378,0.4818697856066303,0.40641897672516264,0.20933430925366803,130.2696690245045
P00021,0.7777582766997644,0.699793569146522,0.1897988119943986,103.50072541140696
P00400,0.4798695370427087,0.3711587168707176,0.31678133451368584,97.6684892722376
P00225,0.8007561947579928,0.6637585997669033,0.25203642961149,87.51233258231358
P00016,0.7319450509108925,0.37484253411768287,0.29922205710148614,94.434467148256
P00521,0.46985988849546956,0.3800105544415126,0.21201931392419981,109.6464650512196
P00676,0.4956236467414241,0.39688293489138504,0.24830147080150594,84.12612493992991
P00078,0.7336876566764462,0.4647180276838606,0.21999936103615542,82.87346744147936
P01165,0.14238535824052317,0.27263751904902045,0.11129372350858757,113.45158129905302
P01922,0.20245576453847797,0.28907989003280693,0.12601489190740947,86.91368841784146
P02341,0.17594534998211242,0.16639436223219659,0.04378991891092729,106.69441212791851
P01078,0.05456409627892116,0.23665498893387057,0.03774335493502089,98.94924305633202
P01390,0.21731231749587937,0.2750977405224682,0.1354655427632189,55.55713457316634
P01284,0.1103725608437641,0.09627979609816759,0.015141904242005347,96.0283976416229
P01636,0.2717424178611635,0.1014403725488551,0.09475930902239794,71.69069661124826
P01954,0.1334999029880891,0.13715818659270781,0.11959819647673449,58.96232740104333
P01359,0.05565662404295423,0.2725148427635703,0.12233868595811717,46.0249229385196
P02258,0.14915760171968312,0.0508981434819978,0.12201602602731583,62.73454388078915
P01256,0.0759559637420169,0.07688073371242106,0.048740418317917415,71.50825267956503
P02143,0.17322241244620873,0.27452235588203044,0.0844957139327792,42.28013148171269
P01930,0.21639187786367303,0.2488158505587484,0.057556265360260775,49.11215289731059
P02367,0.3369359066744734,0.20269033472236464,0.0710642727488082,45.906716228962786
P02194,0.2435164022395327,0.08728924589312809,0.12218342206863426,29.3201415023124
P01134,0.07391190793329491,0.0710317205916397,0.13278111164796932,25.95794183011705
P01268,0.18418121277935856,0.23151604526244535,0.012634142143412252,38.34742218236168
P02125,0.3174210022646428,0.19073775861858783,0.10498536280588264,15.941058333226161
P01430,0.07461823061134033,0.2626165192628536,0.04527049150306678,19.336971612227806
P01039,0.31512335150728754,0.0685835772477292,0.08501996419930585,7.3936493354546595
